checked?,brand_name,ATC_A,ATC_B,ATC_C,ATC_D,ATC_G,ATC_H,ATC_J,ATC_L,ATC_M,ATC_N,ATC_P,ATC_R,ATC_S,ATC_V,description,company,condition,dates_clean,approval_date,,generic_name,generic_name_fw,Biosimilar or new formulation?,total_pts_rct,txt_pts_rct,placebo_pts_rct,comparator_pts_rct,trial_name,,NCTid,,Accelerated?
,Vusion,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,NA,NA,NA,NA,NA,TRUE,NA,"Vusion (miconazole nitrate, zinc oxide and white petrolatum) is a steroid-free ointment for the treatment of diaper dermatitis.","Barrier Therapeutics, Inc.",Cutaneous Candidiasis,16-Feb-06,2/16/06,,"miconazole nitrate, zinc oxide and white petrolatum",miconazole,,,,,,,,,,
,Eraxis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Eraxis (anidulafungin) is an antifungal medicine of the echinocandin class, indicated for the treatment of candidemia and other forms of Candida infections (intra-abdominal abscess, and peritonitis) and esophageal candidiasis.",Pfizer Inc.,Candidemia,17-Feb-06,2/17/06,,anidulafungin,anidulafungin,,,,,,,,,,
,Loestrin 24 Fe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loestrin 24 Fe (norethindrone acetate/ethinyl estradiol and ferrous fumarate) is an oral contraceptive providing 24 days of active hormonal therapy with four days of iron containing placebo pills. Loestrin 24 Fe is indicated for the prevention of pregnancy.,Warner Chilcott,Contraception,17-Feb-06,2/17/06,,norethindrone acetate/ethinyl estradiol and ferrous fumarate,norethindrone,,,,,,,,,,
,Emsam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Emsam is a transdermal patch containing the monoamine oxidase inhibitor selegiline. Emsam is indicated for the treatment of major depressive disorder (MDD) in adults.,"Somerset Pharmaceuticals, Inc.",Depression,27-Feb-06,2/27/06,,MDD,MDD,,,,,,,,,,
,Tekturna,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tekturna (aliskiren) is a direct renin inhibitor indicated as a once-daily oral therapy for the treatment of high blood pressure.,Novartis,Hypertension,5-Mar-07,3/5/07,,aliskiren,aliskiren,,,,,,,,,,
,Tykerb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tykerb (lapatinib) is a kinase inhibitor indicated for the combination treatment of patients with advanced or metastatic breast cancer.,GlaxoSmithKline,Breast Cancer,13-Mar-07,3/13/07,,lapatinib,lapatinib,,,,,,,,,,
,Soliris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soliris is a complement inhibitor indicated for:,"Alexion Pharmaceuticals, Inc.","Paroxysmal Nocturnal Hemoglobinuria, Hemolytic Uremic Syndrome, Myasthenia Gravis",16-Mar-07,3/16/07,,NA,NA,,,,,,,,,,
,Ceprotin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ceprotin is a plasma-derived Protein C concentrate for use as replacement therapy in patients with life-threatening blood-clotting complications related to severe congenital Protein C deficiency.,Baxter Healthcare Corporation,Protein C Deficiency,30-Mar-07,3/30/07,,NA,NA,,,,,,,,,,
,Janumet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Janumet is a combination of the oral antihyperglycemic drugs sitagliptin and metformin indicated as an adjunct to diet and exercise to improve glycemic control in adult patients with type 2 diabetes mellitus.,"Merck & Co., Inc.",Diabetes Type 2,30-Mar-07,3/30/07,,NA,NA,,,,,,,,,,
,Rotarix,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rotarix (rotavirus vaccine live) is an oral, two-dose, live attenuated vaccine for the prevention of rotavirus gastroenteritis in children.",GlaxoSmithKline,Prevention of Rotavirus Gastroenteritis,3-Apr-08,4/3/08,,rotavirus vaccine live,rotavirus,,,,,,,,,,
,Lexiscan,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Lexiscan (regadenoson) is an A2Aadenosine receptor agonist indicated for use as a pharmacologic stress agentin radionuclide myocardial perfusion imaging (MPI), a test thatdetects and characterizes coronary artery disease, in patientsunable to undergo adequate exercise stress.","CV Therapeutics, Inc.",Diagnostic,10-Apr-08,4/10/08,,regadenoson,regadenoson,,,,,,,,,,
,Treximet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Treximet is a combination of sumatriptan (a migraine-specific triptan) and naproxen (an anti-inflammatory pain reliever) in a single tablet for the acute treatment of migraine.,"Pernix Therapeutics Holdings, Inc.",Migraine,15-Apr-08,4/15/08,,a migraine-specific triptan,a,,,,,,,,,,
,Patanase,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"Patanase (olopatadine) is an antihistamine nasal spray for the treatment of symptoms ofseasonal allergic rhinitis in adults and adolescents twelve years of age and older.","Alcon, Inc.",Allergic Rhinitis,15-Apr-08,4/15/08,,olopatadine,olopatadine,,,,,,,,,,
,Cimzia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cimzia (certolizumab) is a PEGylated anti-TNF (tumor necrosis factor) biologic therapy for the treatment of Crohnâ€™s disease, rheumatoid arthritis, psoriatic arthritis, ankylosing spondylitis, plaque psoriasis, and non-radiographic axial spondyloarthritis.","UCB, Inc.","Crohn's Disease -- Acute, Rheumatoid Arthritis, Psoriatic Arthritis, Plaque Psoriasis, Ankylosing Spondylitis",22-Apr-08,4/22/08,,certolizumab,certolizumab,,,,,,,,,,
,Aplenzin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aplenzin is a once-daily formulation of bupropion hydrobromide indicated for the treatment of depression in adults.,Biovail Corporation,Depression,23-Apr-08,4/23/08,,NA,NA,,,,,,,,,,
,Relistor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Relistor (methylnaltrexone) is a peripherally acting mu-opioid receptor antagonist indicated to treat opioid-induced constipation.,"Salix Pharmaceuticals, Inc.",Constipation,25-Apr-08,4/25/08,,methylnaltrexone,methylnaltrexone,,,,,,,,,,
,Cetraxal,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,NA,Cetraxal (ciprofloxacin otic) is an antibiotic ear solution for the treatment of acute otitis externa.,Salvat,Otitis Externa,1-May-09,5/1/09,,ciprofloxacin otic,ciprofloxacin,,,,,,,,,,
,Cycloset,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Cycloset (bromocriptine) is a first-in-class, central acting agent for the treatment of Type 2 Diabetes.","VeroScience and S2 Therapeutics, Inc. ",Diabetes Type 2,5-May-09,5/5/09,,bromocriptine,bromocriptine,,,,,,,,,,
,Fanapt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Fanapt (iloperidone) is a 5HT2/D2 antagonist (atypical) antipsychotic for the treatment of schizophrenia.,Vanda Pharmaceuticals Inc.,Schizophrenia,6-May-09,5/6/09,,iloperidone,iloperidone,,,,,,,,,,
,Samsca,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Samsca (tolvaptan) is an oral selective vasopressin antagonist for the treatment of patients with clinically significant hypervolemic and euvolemic hyponatremia.,"Otsuka Pharmaceutical Development & Commercialization, Inc.",Hyponatremia,19-May-09,5/19/09,,tolvaptan,tolvaptan,,,,,,,,,,
,Adcirca,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Adcirca (tadalafil) is a once-daily phosphodiesterase type 5 (PDE5) inhibitor for the treatment of pulmonary arterial hypertension (PAH).,United Therapeutics Corporation,Pulmonary Hypertension,22-May-09,5/22/09,,tadalafil,tadalafil,,,,,,,,,,
,Besivance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,"Besivance (besifloxacin ophthalmic suspension) is a topical quinolone antimicrobial for the treatment of bacterial conjunctivitis, commonly referred to as ""pink eye.""",Bausch & Lomb,Bacterial Conjunctivitis,28-May-09,5/28/09,,besifloxacin ophthalmic suspension,besifloxacin,,,,,,,,,,
,Libtayo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Libtayo (cemiplimab-rwlc) is a programmed death receptor-1 (PD-1) blocking antibodyindicated for the treatment of patients with metastatic cutaneous squamouscell carcinoma (CSCC).",Sanofi,Squamous Cell Carcinoma,28-Sep-18,9/28/18,Libtayo,cemiplimab-rwlc,cemiplimab,,,,,,,,,,
,Arikayce,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,NA,"Arikayce (amikacin liposome inhalation suspension) is an aminoglycoside antibacterialindicated for the treatment of Mycobacterium avium complex (MAC) lung disease in adults who have limited or no alternative treatment options.","Insmed, Inc.",Mycobacterium Avium Complex (MAC) Lung Disease,28-Sep-18,9/28/18,Arikayce,amikacin liposome inhalation suspension,amikacin,,,,,,,,,,
,Xyosted,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xyosted (testosterone enanthate) is a self-administered, subcutaneous injection formulation of the androgen testosterone for the treatment of male hypogonadism, also known as testosterone deficiency or Low T.","Antares Pharma, Inc.",Hypogonadism -- Male,28-Sep-18,9/28/18,Xyosted,testosterone enanthate,testosterone,,,,,,,,,,
,Emgality,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"Emgality (galcanezumab-gnlm) is a calcitonin gene-related peptide (CGRP) antagonist indicated for the preventive treatment of migraine, and for the treatment of episodic cluster headache.",Eli Lilly and Company,"Migraine Prophylaxis, Cluster Headache",27-Sep-18,9/27/18,Emgality,galcanezumab-gnlm,galcanezumab,,,,,,,,,,
,Vizimpro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Vizimpro (dacomitinib) is an oral, once-daily, irreversible pan-human epidermal growth factor receptor tyrosine kinase inhibitor (TKI) indicated for the treatment of metastatic non-small cell lung cancer (NSCLC) with epidermal growth factor receptor (EGFR) exon 19 deletion or exon 21 L858Rsubstitution mutations as detected by an FDA-approved test.",Pfizer Inc.,Non-Small Cell Lung Cancer,27-Sep-18,9/27/18,Vizimpro,dacomitinib,dacomitinib,,,,,,,,,,
,Copiktra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Copiktra (duvelisib) is a first-in-class, oral, dual phosphoinositide-3-kinase (PI3K)-delta/PI3K-gamma inhibitor for the treatment relapsed or refractory chronic lymphocytic leukemia/small lymphocytic lymphoma (CLL/SLL) and relapsed or refractory follicular lymphoma (FL).","Verastem, Inc.","Chronic Lymphocytic Leukemia, Follicular Lymphoma",24-Sep-18,9/24/18,Copiktra,duvelisib,duvelisib,,,,,,,,,,
,Ajovy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ajovy (fremanezumab) is a fully-humanized monoclonal antibody targeting the calcitonin gene-related peptide (CGRP) ligand indicated for the preventive treatment of migraine.,Teva Pharmaceutical Industries Ltd.,Migraine Prophylaxis,14-Sep-18,9/14/18,Ajovy,fremanezumab,fremanezumab,,,,,,,,,,
,Lumoxiti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lumoxiti  (moxetumomab pasudotox-tdfk) is an anti-CD22 recombinant immunotoxin for the treatment of adult patients with hairy cell leukemia.,AstraZeneca and MedImmune,Hairy Cell Leukemia,13-Sep-18,9/13/18,Lumoxiti,moxetumomab pasudotox-tdfk,moxetumomab,,,,,,,,,,
,Xelpros,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Xelpros (latanoprost) is a prostaglandin F2Î± analog indicated for reduction of elevated intraocular pressure in patients with open-angle glaucoma, or ocular hypertension.",Sun Pharmaceutical Industries Ltd.,"Glaucoma (Open Angle), Intraocular Hypertension",12-Sep-18,9/12/18,Xelpros,latanoprost,latanoprost,,,,,,,,,,
,Cassipa,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,Cassipa (buprenorphine and naloxone) sublingual film is a partialâ€êopioid agonist and opioid antagonist combination indicated for the maintenance treatment of opioid dependence.,Teva Pharmaceuticals USA Inc.,Opiate Dependence - Maintenance,7-Sep-18,9/7/18,Cassipa,buprenorphine and naloxone,buprenorphine,,,,,,,,,,
,Tiglutik,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Tiglutik (riluzole) is an easy-to-swallow, thickened, oral suspension formulation of the approved drug riluzole for the treatment of amyotrophic lateral sclerosis (ALS).",ITF Pharma,Amyotrophic Lateral Sclerosis,5-Sep-18,9/5/18,Tiglutik,riluzole,riluzole,,,,,,,,,,
,Jivi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jivi (antihemophilic factor (recombinant), PEGylated-aucl) is a recombinant DNA-derived, Factor VIII concentrate indicated to treat and control bleeding in patients with hemophilia A. ",Bayer HealthCare LLC,Hemophilia A,30-Aug-18,8/30/18,Jivi,recombinant,recombinant,,,,,,,,,,
,Pifeltro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pifeltro (doravirine) is a non-nucleoside reverse transcriptase inhibitor (NNRTI) indicated for the treatment of HIV-1 infection.,Merck,HIV Infection,30-Aug-18,8/30/18,Pifeltro,doravirine,doravirine,,,,,,,,,,
,Delstrigo,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"Delstrigo (doravirine, lamivudine and tenofovir disoproxil fumarate) a non-nucleoside reverse transcriptase inhibitor (NNRTI) and nucleoside analogue reverse transcriptase inhibitors combination indicated for the treatment of HIV-1 infection.",Merck,HIV Infection,30-Aug-18,8/30/18,Delstrigo,"doravirine, lamivudine and tenofovir disoproxil fumarate",doravirine,,,,,,,,,,
,Xerava,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Xerava (eravacycline) is a fluorocycline antibiotic indicated for the treatment of complicated intra-abdominal infections.,"Tetraphase Pharmaceuticals, Inc.",Complicated Intra-Abdominal Infections,27-Aug-18,8/27/18,Xerava,eravacycline,eravacycline,,,,,,,,,,
,Takhzyro,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takhzyro (lanadelumab-flyo) is a plasma kallikrein inhibitor (monoclonal antibody) for the prevention of angioedema attacks in patients with hereditary angioedema.,Shire plc,Hereditary Angioedema,23-Aug-18,8/23/18,Takhzyro,lanadelumab-flyo,lanadelumab,,,,,,,,,,
,Altreno,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Altreno (tretinoin) is a topical retinoid for the treatment of acne.,Ortho Dermatologics,Acne,23-Aug-18,8/23/18,Altreno,tretinoin,tretinoin,,,,,,,,,,
,Oxervate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Oxervate (cenegermin) is a recombinant human nerve growth factor (rhNGF) ophthalmic solution indicated for the treatment of neurotrophic keratitis.,DompÃ© farmaceutici SpA,Neurotrophic Keratitis,22-Aug-18,8/22/18,Oxervate,cenegermin,cenegermin,,,,,,,,,,
,Inveltys,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,Inveltys (loteprednol etabonate) is a nanoparticle ocular corticosteroid formulation for the treatment of post-operative ocular inflammation and pain.,"Kala Pharmaceuticals, Inc.",Postoperative Ocular Inflammation,22-Aug-18,8/22/18,Inveltys,loteprednol etabonate,loteprednol,,,,,,,,,,
,Diacomit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Diacomit (stiripentol) is an anticonvulsant indicated for the treatment of seizures associated with Dravet syndrome in patients 2 years of age and older taking clobazam.,Biocodex,Dravet Syndrome,20-Aug-18,8/20/18,Diacomit,stiripentol,stiripentol,,,,,,,,,,
,Cequa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cequa (cyclosporine) ophthalmic solution is a calcineurin inhibitor immunosuppressant indicated to increase tear production in patients with dry eye disease (keratoconjunctivitis sicca).,Sun Pharmaceutical Industries Ltd.,Keratoconjunctivitis Sicca,14-Aug-18,8/14/18,Cequa,cyclosporine,cyclosporine,,,,,,,,,,
,Onpattro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Onpattro (patisiran) is a small interfering ribonucleic acid (siRNA) therapeutic  for the treatment of polyneuropathy caused by hereditary transthyretin-mediated amyloidosis (hATTR).,"Alnylam Pharmaceuticals, Inc.",Hereditary Transthyretin-Mediated Amyloidosis (hATTR),10-Aug-18,8/10/18,Onpattro,patisiran,patisiran,,,,,,,,,,
,Annovera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Annovera (ethinyl estradiol and segesterone acetate) is an estrogen and progestin vaginal contraceptive system indicated to prevent pregnancy for up to a year.,The Population Council,Contraception,10-Aug-18,8/10/18,Annovera,ethinyl estradiol and segesterone acetate,ethinyl,,,,,,,,,,
,Galafold,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Galafold (migalastat) is an alpha-galactosidase A (alpha-Gal A) pharmacologicalchaperone indicated for the treatment of adults with a confirmed diagnosis ofFabry disease and an amenable galactosidase alpha gene variant.",Amicus Therapeutics,Fabry Disease,10-Aug-18,8/10/18,Galafold,migalastat,migalastat,,,,,,,,,,
,Poteligeo,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,"Poteligeo (mogamulizumab-kpkc) is a humanized monoclonal antibody (mAb) directed against CC chemokine receptor 4 (CCR4) for the treatment of Mycosis Fungoides (MF) and SÃ©zary Syndrome (SS), the most common subtypes of cutaneous T-cell lymphoma (CTCL).","Kyowa Hakko Kirin Co., Ltd.",Mycosis Fungoides; SÃ©zary Syndrome,8-Aug-18,8/8/18,Poteligeo,mogamulizumab-kpkc,mogamulizumab,,,,,,,,,,
,Arakoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arakoda (tafenoquine) is an 8-aminoquinoline antimalarial drug indicated for the prophylaxis of malaria in patients aged 18 years and older.,60 Degrees Pharmaceuticals,Malaria Prophylaxis,8-Aug-18,8/8/18,Arakoda,tafenoquine,tafenoquine,,,,,,,,,,
,Jornay PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,Jornay PM (methylphenidate hydrochloride) is a once-daily formulation of the approved central nervous system (CNS) stimulant methylphenidate indicated for the treatment of Attention Deficit Hyperactivity Disorder (ADHD) in patients 6 years and older.,"Ironshore Pharmaceuticals & Development, Inc.",Attention Deficit Hyperactivity Disorder (ADHD),8-Aug-18,8/8/18,Jornay PM,methylphenidate hydrochloride,methylphenidate,,,,,,,,,,
,Mulpleta,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Mulpleta (lusutrombopag) is a once-daily, orally administered, thrombopoietin (TPO) receptor agonist for the treatment of thrombocytopenia in patients with chronic liver disease who are scheduled to undergo a medical or dental procedure.",Shionogi Inc.,Thrombocytopenia,31-Jul-18,7/31/18,Mulpleta,lusutrombopag,lusutrombopag,,,,,,,,,,
,Azedra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Azedra (iobenguane I 131) is a  radioactive therapeutic agent for the treatment of locally advanced or metastatic pheochromocytoma and paraganglioma.,Progenics Pharmaceuticals Inc.,Pheochromocytoma; Paraganglioma,30-Jul-18,7/30/18,Azedra,iobenguane I 131,iobenguane,,,,,,,,,,
,Perseris,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Perseris (risperidone) is a once-monthly, subcutaneous formulation of the approved atypical antipsychotic risperidone indicated for the treatment of schizophrenia in adults. ",Indivior PLC,Schizophrenia,27-Jul-18,7/27/18,Perseris,risperidone,risperidone,,,,,,,,,,
,Orilissa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orilissa (elagolix) is an orally administered gonadotropin-releasing hormone (GnRH) antagonist for the management of moderate to severe pain associated with endometriosis.,"AbbVie, Inc.",Endometriosis,23-Jul-18,7/23/18,Orilissa,elagolix,elagolix,,,,,,,,,,
,Tibsovo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tibsovo (ivosidenib) is an isocitrate dehydrogenase-1 (IDH1) inhibitor for the treatment of patients with acute myeloid leukemia who have an IDH1 mutation.,"Agios Pharmaceuticals, Inc.",Acute Myeloid Leukemia,20-Jul-18,7/20/18,Tibsovo,ivosidenib,ivosidenib,,,,,,,,,,
,Nivestym,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,"Nivestym (filgrastim-aafi) is a recombinant human granulocyte colony-stimulating factor biosimilar to Neupogen indicated for the treatment of neutropenia associated with chemotherapy and related conditions.",Pfizer Inc.,"Neutropenia Associated with Chemotherapy, Febrile Neutropenia",20-Jul-18,7/20/18,Nivestym,filgrastim-aafi,filgrastim,,,,,,,,,,
,Krintafel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Krintafel (tafenoquine) is an 8-aminoquinoline derivative antimalarial for the radical cure (prevention of relapse) of Plasmodium vivax malaria.,GlaxoSmithKline,Malaria,20-Jul-18,7/20/18,Krintafel,tafenoquine,tafenoquine,,,,,,,,,,
,Symtuza,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"Symtuza (darunavir, cobicistat, emtricitabine and tenofovir alafenamide) is a once daily, single-tablet regimen for the treatment of human immunodeficiency virus type 1 (HIV-1) in treatment-naÃ¯ve and certain virologically suppressed adults.","Janssen Pharmaceuticals, Inc.",HIV Infection,17-Jul-18,7/17/18,Symtuza,"darunavir, cobicistat, emtricitabine and tenofovir alafenamide",darunavir,,,,,,,,,,
,TPOXX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TPOXX (tecovirimat) is an orthopoxvirus-specific antiviral indicated for the treatment of human smallpox disease.,"SIGA Technologies, Inc.",Smallpox,13-Jul-18,7/13/18,TPOXX,tecovirimat,tecovirimat,,,,,,,,,,
,Qbrexza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qbrexza (glycopyrronium) is a topical anticholinergic contained in a single-use, pre-moistened, medicated cloth for the treatment of primary axillary hyperhidrosis (excessive underarm sweating) in adults and children 9 years of age and older.","Dermira, Inc.",Hyperhidrosis,28-Jun-18,6/28/18,Qbrexza,glycopyrronium,glycopyrronium,,,,,,,,,,
